null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,x,y,z,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16623.5,12245.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16569.1,11436.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16401.0,12568.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16989.3,10545.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16795.8,10830.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16999.8,10243.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16398.0,13292.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17466.9,11110.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16581.5,11515.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16221.0,13926.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16857.4,10360.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16335.6,12521.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16137.2,13308.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16923.2,10329.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16180.1,11794.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17745.3,11137.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16573.7,11467.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16624.7,12748.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16311.8,11392.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17600.8,10974.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16116.4,11864.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16554.4,12503.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17974.9,11094.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17315.1,11573.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16756.7,11771.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15713.4,10873.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16995.6,10845.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16704.2,11929.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16295.4,13872.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15721.7,12052.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17793.1,11002.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16491.9,12716.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17302.5,11323.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16924.5,12104.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16464.0,12474.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16889.0,10345.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16207.7,13445.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17184.9,11212.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16147.0,11479.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17700.1,9973.43,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17453.7,11384.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16049.9,11303.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16165.6,13533.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17212.8,10067.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16491.5,12443.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16421.6,12669.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16678.3,11633.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16186.3,13486.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17545.4,11418.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16983.4,10519.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16616.8,12607.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17384.0,11258.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15930.2,11276.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17037.6,10566.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16287.9,13538.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16439.7,12297.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15923.3,11332.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17005.5,10540.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16339.2,11831.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15642.5,10424.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16601.7,12921.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16070.2,13465.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17035.6,10609.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16217.1,13465.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16877.7,11706.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17774.3,11166.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17065.6,10436.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16593.9,12607.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16351.2,11783.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15696.6,10866.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16406.0,12039.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17523.4,9742.28,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17029.2,10723.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16725.9,12484.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17063.4,11651.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17762.2,11183.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16600.0,11488.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17860.4,10934.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15363.6,10926.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17410.8,11502.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16590.0,12453.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16220.8,12395.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16175.2,13534.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17102.2,10566.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16601.7,12470.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16287.6,13487.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15714.7,10737.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16353.5,12665.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15497.9,11897.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17155.3,11485.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16383.5,13300.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17339.0,9953.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15765.7,10992.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17529.3,11149.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16764.5,12455.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16349.4,13395.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15681.3,10719.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16724.2,12239.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16036.5,13055.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16279.9,11912.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17610.9,11217.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16861.6,11321.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17668.8,11267.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17055.1,12262.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16790.0,10365.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16340.3,11677.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17373.8,9729.97,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16489.2,12442.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16596.6,12310.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17696.8,11210.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16215.2,13512.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16577.4,12378.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17532.3,9873.86,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16978.9,10456.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16007.1,13365.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16558.8,11914.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16142.7,13188.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17015.4,10668.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16213.0,13114.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17484.5,11287.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16416.2,12527.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16473.2,13099.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16354.8,12362.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17002.7,10557.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15999.1,13560.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16553.8,12776.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15688.3,10804.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16023.1,11964.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17661.3,10422.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16634.2,12322.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17900.5,10950.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17010.5,11544.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15524.6,10501.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16216.8,11905.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16346.7,11561.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17420.8,11986.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16434.6,12459.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16185.7,13447.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17848.9,10092.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16486.7,12891.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17837.2,11208.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15849.6,11883.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15685.9,10786.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15603.7,11953.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16855.4,10373.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16442.9,13512.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15784.2,11269.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16536.0,13111.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16390.8,12350.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16538.2,13751.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16598.7,12389.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16101.8,13061.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17146.4,11348.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17816.3,11242.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15862.2,10709.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16785.5,12347.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16179.6,11186.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16227.2,13554.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16575.4,12328.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17593.1,10073.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16608.0,11420.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16667.6,12245.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16689.5,11223.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16752.3,11735.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16340.3,11561.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16668.9,12010.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16394.3,13704.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16862.8,11158.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16932.4,12052.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16937.7,10369.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16191.7,11893.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15874.5,13691.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16231.0,11929.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15977.8,10776.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16891.7,10385.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16530.8,12620.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16229.2,13473.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17746.9,11000.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16700.6,11522.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16530.9,12494.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17091.1,10827.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16154.0,13502.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16015.6,11896.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17180.2,10865.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17082.1,10521.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16555.3,11821.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17700.3,11139.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16470.1,12800.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16874.7,10468.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15725.6,11901.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17623.0,10288.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16742.0,10310.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16965.0,10489.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16476.0,12774.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15764.7,10821.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16278.2,13460.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16272.7,11966.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17262.5,11371.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16476.6,11609.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17402.0,11085.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15959.3,11686.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17161.7,11595.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16435.2,12827.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17881.9,11159.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16648.9,13155.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16944.4,10507.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16689.1,11618.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17036.5,11949.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16719.9,11275.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15945.2,11076.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17524.1,10010.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17002.5,10563.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16638.9,11493.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17678.3,9933.26,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16234.1,13463.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15660.5,11316.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16031.9,11885.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16978.2,10413.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16433.3,12592.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16156.5,13414.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17099.4,10841.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15604.0,10781.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17835.1,9928.55,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17498.3,11211.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16250.2,11788.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16457.5,12465.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16494.5,12352.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16103.4,13299.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16890.8,10428.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16688.7,11908.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17863.6,10509.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17826.2,9951.73,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16289.3,13388.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17110.0,10525.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16323.4,11605.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16216.2,13478.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16611.5,11545.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16892.2,10497.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16611.2,12425.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17537.2,11053.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16234.3,13314.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15923.2,12117.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16990.8,10473.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16080.1,11925.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16473.5,12411.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16653.7,11423.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16126.5,11840.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17095.6,10723.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16261.9,13319.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16342.6,11998.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16988.6,10459.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16012.7,11015.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16776.9,12595.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15819.0,11161.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17490.8,11389.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16584.2,12259.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17628.7,11300.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16353.2,11804.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17149.9,11664.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17117.1,10735.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16157.8,13517.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17395.4,10253.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15862.5,11251.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16995.4,11403.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15607.1,10731.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17809.7,10903.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15908.9,13276.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15874.3,10659.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15842.9,10934.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17008.6,10428.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16569.1,12140.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17135.9,10805.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16174.6,13506.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16420.1,12987.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16769.1,10077.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15601.9,10591.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17554.0,10032.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16078.3,11329.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16688.4,11286.5,0.0,null,null
